title,price,category,subcategory,image_url,url
Alif Chia Seed-300g,"Rs. 1,970.00",Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Alif Black Seed Whole-300g,Rs. 999.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Alif Black Seed Powder-250g,Rs. 905.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Qalandar Foods Suraj Mukhi Beej-100g,Rs. 260.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Italiano Black Salt-150g,Rs. 145.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Qalandar Foods Chat Masala-100g,Rs. 75.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Lazaz Foods Red Chilli Powder-200g,Rs. 250.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Falak Karachi Biryani Masala-60g,Rs. 130.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Falak Punjabi Pulao Masala-50g,Rs. 120.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Falak Achar Gosht Masala-50g,Rs. 120.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Falak Deghi Qorma Masala-50g,Rs. 120.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Falak Nihari Masala-50g,Rs. 120.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Falak Chicken Tikka Masala-45g,Rs. 120.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Falak Bihari Kabab Masala-50g,Rs. 120.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Falak Tikka Boti Masala-45g,Rs. 120.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Falak Seekh Kabab Masala-45g,Rs. 120.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Falak Bombay Biryani Masala-60g,Rs. 130.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Qalandar Foods Garam Masala Powder-200g,Rs. 665.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Qalandar Foods Black Pepper Whole-200g,Rs. 999.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Shan Seasoning Mix Chaat Masala-85g,Rs. 180.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Shan Karahi Gosht Masala-45g,Rs. 140.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Bakea Rosemary Leaves-30g,Rs. 199.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Knorr Chicken Powder-90g,Rs. 150.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Nature Food Cinnamon Stick-50g,Rs. 250.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Eco Fried Onion-100g,Rs. 140.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Grans Peshawari Chapli Kabab Masala-100g,Rs. 490.00,Cooking Essentials,Spices Recipes,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
